AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
597423812.350,597423812.422,00010M14:52:42.791,00010 14:09:09,2018-341T03:03:58.075Z,725.9908,20.0,271.0722,20.0
597423812.400,597423812.472,00010M14:52:42.839,00010 14:09:09,2018-341T03:03:58.125Z,725.9959,20.0,271.0724,20.0
597423812.450,597423812.522,00010M14:52:42.888,00010 14:09:09,2018-341T03:03:58.175Z,725.9952,20.0,271.0725,20.0
597423812.500,597423812.572,00010M14:52:42.937,00010 14:09:09,2018-341T03:03:58.225Z,725.9942,20.0,271.0727,20.0
597423812.550,597423812.622,00010M14:52:42.985,00010 14:09:09,2018-341T03:03:58.275Z,725.9922,20.0,271.0728,20.0
597423812.600,597423812.672,00010M14:52:43.034,00010 14:09:09,2018-341T03:03:58.325Z,725.9942,20.0,271.0730,20.0
597423812.650,597423812.722,00010M14:52:43.083,00010 14:09:09,2018-341T03:03:58.375Z,725.9961,20.0,271.0734,20.0
597423812.700,597423812.772,00010M14:52:43.131,00010 14:09:09,2018-341T03:03:58.425Z,725.9893,20.0,271.0732,20.0
597423812.750,597423812.822,00010M14:52:43.180,00010 14:09:09,2018-341T03:03:58.475Z,725.9786,20.0,271.0736,20.0
597423812.800,597423812.872,00010M14:52:43.229,00010 14:09:10,2018-341T03:03:58.525Z,725.9739,20.0,271.0736,20.0
597423812.850,597423812.922,00010M14:52:43.277,00010 14:09:10,2018-341T03:03:58.575Z,725.9738,20.0,271.0735,20.0
597423812.900,597423812.972,00010M14:52:43.326,00010 14:09:10,2018-341T03:03:58.625Z,725.9724,20.0,271.0735,20.0
597423812.950,597423813.022,00010M14:52:43.375,00010 14:09:10,2018-341T03:03:58.675Z,725.9767,20.0,271.0737,20.0
597423813.000,597423813.072,00010M14:52:43.423,00010 14:09:10,2018-341T03:03:58.725Z,725.9782,20.0,271.0739,20.0
597423813.050,597423813.122,00010M14:52:43.472,00010 14:09:10,2018-341T03:03:58.775Z,725.9757,20.0,271.0737,20.0
597423813.100,597423813.172,00010M14:52:43.521,00010 14:09:10,2018-341T03:03:58.825Z,725.9762,20.0,271.0737,20.0
597423813.150,597423813.222,00010M14:52:43.569,00010 14:09:10,2018-341T03:03:58.875Z,725.9763,20.0,271.0739,20.0
597423813.200,597423813.272,00010M14:52:43.618,00010 14:09:10,2018-341T03:03:58.925Z,725.9715,20.0,271.0739,20.0
597423813.250,597423813.322,00010M14:52:43.667,00010 14:09:10,2018-341T03:03:58.975Z,725.9673,20.0,271.0737,20.0
597423813.300,597423813.372,00010M14:52:43.715,00010 14:09:10,2018-341T03:03:59.025Z,725.9663,20.0,271.0736,20.0
597423813.350,597423813.422,00010M14:52:43.764,00010 14:09:10,2018-341T03:03:59.075Z,725.9702,20.0,271.0736,20.0
597423813.400,597423813.472,00010M14:52:43.813,00010 14:09:10,2018-341T03:03:59.125Z,725.9740,20.0,271.0739,20.0
597423813.450,597423813.522,00010M14:52:43.861,00010 14:09:10,2018-341T03:03:59.175Z,725.9734,20.0,271.0741,20.0
597423813.500,597423813.572,00010M14:52:43.910,00010 14:09:10,2018-341T03:03:59.225Z,725.9712,20.0,271.0739,20.0
597423813.550,597423813.622,00010M14:52:43.959,00010 14:09:10,2018-341T03:03:59.275Z,725.9760,20.0,271.0738,20.0
597423813.600,597423813.672,00010M14:52:44.007,00010 14:09:10,2018-341T03:03:59.325Z,725.9852,20.0,271.0746,20.0
597423813.650,597423813.722,00010M14:52:44.056,00010 14:09:10,2018-341T03:03:59.375Z,725.9898,20.0,271.0755,20.0
597423813.700,597423813.772,00010M14:52:44.105,00010 14:09:10,2018-341T03:03:59.425Z,725.9916,20.0,271.0758,20.0
597423813.750,597423813.822,00010M14:52:44.153,00010 14:09:10,2018-341T03:03:59.475Z,725.9876,20.0,271.0758,20.0
597423813.800,597423813.872,00010M14:52:44.202,00010 14:09:11,2018-341T03:03:59.525Z,725.9819,20.0,271.0760,20.0
597423813.850,597423813.922,00010M14:52:44.251,00010 14:09:11,2018-341T03:03:59.575Z,725.9804,20.0,271.0762,20.0
597423813.900,597423813.972,00010M14:52:44.299,00010 14:09:11,2018-341T03:03:59.625Z,725.9818,20.0,271.0759,20.0
597423813.950,597423814.022,00010M14:52:44.348,00010 14:09:11,2018-341T03:03:59.675Z,725.9852,20.0,271.0762,20.0
597423814.000,597423814.072,00010M14:52:44.397,00010 14:09:11,2018-341T03:03:59.725Z,725.9875,20.0,271.0765,20.0
597423814.050,597423814.122,00010M14:52:44.445,00010 14:09:11,2018-341T03:03:59.775Z,725.9876,20.0,271.0761,20.0
597423814.100,597423814.172,00010M14:52:44.494,00010 14:09:11,2018-341T03:03:59.825Z,725.9905,20.0,271.0762,20.0
597423814.150,597423814.222,00010M14:52:44.543,00010 14:09:11,2018-341T03:03:59.875Z,725.9988,20.0,271.0764,20.0
597423814.200,597423814.272,00010M14:52:44.591,00010 14:09:11,2018-341T03:03:59.925Z,725.9885,20.0,271.0764,20.0
597423814.250,597423814.322,00010M14:52:44.640,00010 14:09:11,2018-341T03:03:59.975Z,725.9774,20.0,271.0762,20.0
597423814.300,597423814.372,00010M14:52:44.688,00010 14:09:11,2018-341T03:04:00.025Z,725.9798,20.0,271.0764,20.0
597423814.350,597423814.422,00010M14:52:44.737,00010 14:09:11,2018-341T03:04:00.075Z,725.9842,20.0,271.0763,20.0
597423814.400,597423814.472,00010M14:52:44.786,00010 14:09:11,2018-341T03:04:00.125Z,725.9839,20.0,271.0766,20.0
597423814.450,597423814.522,00010M14:52:44.834,00010 14:09:11,2018-341T03:04:00.175Z,725.9760,20.0,271.0768,20.0
597423814.500,597423814.572,00010M14:52:44.883,00010 14:09:11,2018-341T03:04:00.225Z,725.9762,20.0,271.0769,20.0
597423814.550,597423814.622,00010M14:52:44.932,00010 14:09:11,2018-341T03:04:00.275Z,725.9727,20.0,271.0770,20.0
597423814.600,597423814.672,00010M14:52:44.980,00010 14:09:11,2018-341T03:04:00.325Z,725.9646,20.0,271.0769,20.0
597423814.650,597423814.722,00010M14:52:45.029,00010 14:09:11,2018-341T03:04:00.375Z,725.9633,20.0,271.0770,20.0
597423814.700,597423814.772,00010M14:52:45.078,00010 14:09:11,2018-341T03:04:00.425Z,725.9653,20.0,271.0769,20.0
597423814.750,597423814.822,00010M14:52:45.126,00010 14:09:11,2018-341T03:04:00.475Z,725.9668,20.0,271.0772,20.0
597423814.800,597423814.872,00010M14:52:45.175,00010 14:09:11,2018-341T03:04:00.525Z,725.9685,20.0,271.0771,20.0
597423814.850,597423814.922,00010M14:52:45.224,00010 14:09:12,2018-341T03:04:00.575Z,725.9654,20.0,271.0771,20.0
597423814.900,597423814.972,00010M14:52:45.272,00010 14:09:12,2018-341T03:04:00.625Z,725.9590,20.0,271.0775,20.0
597423814.950,597423815.022,00010M14:52:45.321,00010 14:09:12,2018-341T03:04:00.675Z,725.9563,20.0,271.0772,20.0
597423815.000,597423815.072,00010M14:52:45.370,00010 14:09:12,2018-341T03:04:00.725Z,725.9642,20.0,271.0772,20.0
597423815.050,597423815.122,00010M14:52:45.418,00010 14:09:12,2018-341T03:04:00.775Z,725.9782,20.0,271.0774,20.0
597423815.100,597423815.172,00010M14:52:45.467,00010 14:09:12,2018-341T03:04:00.825Z,725.9832,20.0,271.0794,20.0
597423815.150,597423815.222,00010M14:52:45.516,00010 14:09:12,2018-341T03:04:00.875Z,725.9809,20.0,271.0823,20.0
597423815.200,597423815.272,00010M14:52:45.564,00010 14:09:12,2018-341T03:04:00.925Z,725.9793,20.0,271.0820,20.0
597423815.250,597423815.322,00010M14:52:45.613,00010 14:09:12,2018-341T03:04:00.975Z,725.9759,20.0,271.0818,20.0
597423815.300,597423815.372,00010M14:52:45.662,00010 14:09:12,2018-341T03:04:01.025Z,725.9719,20.0,271.0818,20.0
597423815.350,597423815.422,00010M14:52:45.710,00010 14:09:12,2018-341T03:04:01.075Z,725.9714,20.0,271.0821,20.0
597423815.400,597423815.472,00010M14:52:45.759,00010 14:09:12,2018-341T03:04:01.125Z,725.9738,20.0,271.0823,20.0
597423815.450,597423815.522,00010M14:52:45.808,00010 14:09:12,2018-341T03:04:01.175Z,725.9736,20.0,271.0828,20.0
597423815.500,597423815.572,00010M14:52:45.856,00010 14:09:12,2018-341T03:04:01.225Z,725.9717,20.0,271.0827,20.0
597423815.550,597423815.622,00010M14:52:45.905,00010 14:09:12,2018-341T03:04:01.275Z,725.9717,20.0,271.0824,20.0
597423815.600,597423815.672,00010M14:52:45.954,00010 14:09:12,2018-341T03:04:01.325Z,725.9758,20.0,271.0824,20.0
597423815.650,597423815.722,00010M14:52:46.002,00010 14:09:12,2018-341T03:04:01.375Z,725.9867,20.0,271.0823,20.0
597423815.700,597423815.772,00010M14:52:46.051,00010 14:09:12,2018-341T03:04:01.425Z,725.9947,20.0,271.0825,20.0
597423815.750,597423815.822,00010M14:52:46.100,00010 14:09:12,2018-341T03:04:01.475Z,725.9902,20.0,271.0826,20.0
597423815.800,597423815.872,00010M14:52:46.148,00010 14:09:12,2018-341T03:04:01.525Z,725.9724,20.0,271.0831,20.0
597423815.850,597423815.922,00010M14:52:46.197,00010 14:09:13,2018-341T03:04:01.575Z,725.9674,20.0,271.0831,20.0
597423815.900,597423815.972,00010M14:52:46.246,00010 14:09:13,2018-341T03:04:01.625Z,725.9646,20.0,271.0837,20.0
597423815.950,597423816.022,00010M14:52:46.294,00010 14:09:13,2018-341T03:04:01.675Z,725.9516,20.0,271.0830,20.0
597423816.000,597423816.072,00010M14:52:46.343,00010 14:09:13,2018-341T03:04:01.725Z,725.9419,20.0,271.0829,20.0
597423816.050,597423816.122,00010M14:52:46.392,00010 14:09:13,2018-341T03:04:01.775Z,725.9350,20.0,271.0832,20.0
597423816.100,597423816.172,00010M14:52:46.440,00010 14:09:13,2018-341T03:04:01.825Z,725.9285,20.0,271.0827,20.0
597423816.150,597423816.222,00010M14:52:46.489,00010 14:09:13,2018-341T03:04:01.875Z,725.9303,20.0,271.0825,20.0
597423816.200,597423816.272,00010M14:52:46.538,00010 14:09:13,2018-341T03:04:01.925Z,725.9449,20.0,271.0826,20.0
597423816.250,597423816.322,00010M14:52:46.586,00010 14:09:13,2018-341T03:04:01.975Z,725.9544,20.0,271.0827,20.0
597423816.300,597423816.372,00010M14:52:46.635,00010 14:09:13,2018-341T03:04:02.025Z,725.9416,20.0,271.0830,20.0
597423816.350,597423816.422,00010M14:52:46.684,00010 14:09:13,2018-341T03:04:02.075Z,725.9369,20.0,271.0832,20.0
597423816.400,597423816.472,00010M14:52:46.732,00010 14:09:13,2018-341T03:04:02.125Z,725.9334,20.0,271.0833,20.0
597423816.450,597423816.522,00010M14:52:46.781,00010 14:09:13,2018-341T03:04:02.175Z,725.9237,20.0,271.0831,20.0
597423816.500,597423816.572,00010M14:52:46.830,00010 14:09:13,2018-341T03:04:02.225Z,725.9060,20.0,271.0837,20.0
597423816.550,597423816.622,00010M14:52:46.878,00010 14:09:13,2018-341T03:04:02.275Z,725.9040,20.0,271.0835,20.0
597423816.600,597423816.672,00010M14:52:46.927,00010 14:09:13,2018-341T03:04:02.325Z,725.9167,20.0,271.0832,20.0
597423816.650,597423816.722,00010M14:52:46.976,00010 14:09:13,2018-341T03:04:02.375Z,725.9329,20.0,271.0832,20.0
597423816.700,597423816.772,00010M14:52:47.024,00010 14:09:13,2018-341T03:04:02.425Z,725.9471,20.0,271.0837,20.0
597423816.750,597423816.822,00010M14:52:47.073,00010 14:09:13,2018-341T03:04:02.475Z,725.9472,20.0,271.0840,20.0
597423816.800,597423816.872,00010M14:52:47.122,00010 14:09:13,2018-341T03:04:02.525Z,725.9484,20.0,271.0840,20.0
597423816.850,597423816.922,00010M14:52:47.170,00010 14:09:13,2018-341T03:04:02.575Z,725.9511,20.0,271.0844,20.0
597423816.900,597423816.972,00010M14:52:47.219,00010 14:09:14,2018-341T03:04:02.625Z,725.9311,20.0,271.0841,20.0
597423816.950,597423817.022,00010M14:52:47.268,00010 14:09:14,2018-341T03:04:02.675Z,725.9187,20.0,271.0847,20.0
