AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
599144411.500,599144398.020,00030M00:01:55.530,00029 23:12:23,2018-361T01:00:26.361Z,744.9544,2.0,,
599144412.000,599144398.520,00030M00:01:56.016,00029 23:12:24,2018-361T01:00:26.861Z,744.9350,2.0,,
599144412.500,599144399.020,00030M00:01:56.503,00029 23:12:24,2018-361T01:00:27.361Z,744.9552,2.0,,
599144413.000,599144399.520,00030M00:01:56.989,00029 23:12:25,2018-361T01:00:27.861Z,744.9603,2.0,,
599144413.500,599144400.020,00030M00:01:57.476,00029 23:12:25,2018-361T01:00:28.361Z,744.9789,2.0,,
599144414.000,599144400.520,00030M00:01:57.963,00029 23:12:26,2018-361T01:00:28.861Z,744.9614,2.0,,
599144414.500,599144401.020,00030M00:01:58.449,00029 23:12:26,2018-361T01:00:29.361Z,744.9361,2.0,282.5914,0.2
599144415.000,599144401.520,00030M00:01:58.936,00029 23:12:26,2018-361T01:00:29.861Z,744.9671,2.0,,
599144415.500,599144402.020,00030M00:01:59.423,00029 23:12:27,2018-361T01:00:30.361Z,744.9597,2.0,,
599144416.000,599144402.520,00030M00:01:59.909,00029 23:12:27,2018-361T01:00:30.861Z,744.9275,2.0,,
599144416.500,599144403.020,00030M00:02:00.396,00029 23:12:28,2018-361T01:00:31.361Z,744.9204,2.0,,
599144417.000,599144403.520,00030M00:02:00.882,00029 23:12:28,2018-361T01:00:31.861Z,744.9134,2.0,,
599144417.500,599144404.020,00030M00:02:01.369,00029 23:12:29,2018-361T01:00:32.361Z,744.9318,2.0,,
599144418.000,599144404.520,00030M00:02:01.856,00029 23:12:29,2018-361T01:00:32.861Z,744.9571,2.0,,
599144418.500,599144405.020,00030M00:02:02.342,00029 23:12:30,2018-361T01:00:33.361Z,744.9365,2.0,,
599144419.000,599144405.520,00030M00:02:02.829,00029 23:12:30,2018-361T01:00:33.861Z,744.9297,2.0,,
599144419.500,599144406.020,00030M00:02:03.316,00029 23:12:31,2018-361T01:00:34.361Z,744.9444,2.0,282.5889,0.2
599144420.000,599144406.520,00030M00:02:03.802,00029 23:12:31,2018-361T01:00:34.861Z,744.9194,2.0,,
599144420.500,599144407.020,00030M00:02:04.289,00029 23:12:32,2018-361T01:00:35.361Z,744.9367,2.0,,
599144421.000,599144407.520,00030M00:02:04.775,00029 23:12:32,2018-361T01:00:35.861Z,744.9593,2.0,,
599144421.500,599144408.020,00030M00:02:05.262,00029 23:12:33,2018-361T01:00:36.361Z,744.9393,2.0,,
599144422.000,599144408.520,00030M00:02:05.749,00029 23:12:33,2018-361T01:00:36.861Z,744.9290,2.0,,
599144422.500,599144409.020,00030M00:02:06.235,00029 23:12:34,2018-361T01:00:37.361Z,744.9311,2.0,,
599144423.000,599144409.520,00030M00:02:06.722,00029 23:12:34,2018-361T01:00:37.861Z,744.9805,2.0,,
599144423.500,599144410.020,00030M00:02:07.209,00029 23:12:35,2018-361T01:00:38.361Z,744.9610,2.0,,
599144424.000,599144410.520,00030M00:02:07.695,00029 23:12:35,2018-361T01:00:38.861Z,744.9293,2.0,,
599144424.500,599144411.020,00030M00:02:08.182,00029 23:12:36,2018-361T01:00:39.361Z,744.9505,2.0,282.5876,0.2
599144425.000,599144411.520,00030M00:02:08.668,00029 23:12:36,2018-361T01:00:39.861Z,744.9298,2.0,,
599144425.500,599144412.020,00030M00:02:09.155,00029 23:12:37,2018-361T01:00:40.361Z,744.9408,2.0,,
599144426.000,599144412.520,00030M00:02:09.642,00029 23:12:37,2018-361T01:00:40.861Z,744.9493,2.0,,
599144426.500,599144413.020,00030M00:02:10.128,00029 23:12:38,2018-361T01:00:41.361Z,744.9467,2.0,,
599144427.000,599144413.520,00030M00:02:10.615,00029 23:12:38,2018-361T01:00:41.861Z,744.9449,2.0,,
599144427.500,599144414.020,00030M00:02:11.101,00029 23:12:39,2018-361T01:00:42.361Z,744.9480,2.0,,
599144428.000,599144414.520,00030M00:02:11.588,00029 23:12:39,2018-361T01:00:42.861Z,744.9675,2.0,,
599144428.500,599144415.020,00030M00:02:12.075,00029 23:12:40,2018-361T01:00:43.361Z,744.9646,2.0,,
599144429.000,599144415.520,00030M00:02:12.561,00029 23:12:40,2018-361T01:00:43.861Z,744.9615,2.0,,
599144429.500,599144416.020,00030M00:02:13.048,00029 23:12:41,2018-361T01:00:44.361Z,744.9635,2.0,282.5861,0.2
599144430.000,599144416.520,00030M00:02:13.535,00029 23:12:41,2018-361T01:00:44.861Z,744.9936,2.0,,
599144430.500,599144417.020,00030M00:02:14.021,00029 23:12:42,2018-361T01:00:45.361Z,744.9770,2.0,,
599144431.000,599144417.520,00030M00:02:14.508,00029 23:12:42,2018-361T01:00:45.861Z,744.9475,2.0,,
599144431.500,599144418.020,00030M00:02:14.994,00029 23:12:43,2018-361T01:00:46.361Z,744.9640,2.0,,
599144432.000,599144418.520,00030M00:02:15.481,00029 23:12:43,2018-361T01:00:46.861Z,744.9244,2.0,,
599144432.500,599144419.020,00030M00:02:15.968,00029 23:12:44,2018-361T01:00:47.361Z,744.9261,2.0,,
599144433.000,599144419.520,00030M00:02:16.454,00029 23:12:44,2018-361T01:00:47.861Z,744.9723,2.0,,
599144433.500,599144420.020,00030M00:02:16.941,00029 23:12:44,2018-361T01:00:48.361Z,744.9484,2.0,,
599144434.000,599144420.520,00030M00:02:17.428,00029 23:12:45,2018-361T01:00:48.861Z,744.9257,2.0,,
599144434.500,599144421.020,00030M00:02:17.914,00029 23:12:45,2018-361T01:00:49.361Z,744.9297,2.0,282.5837,0.2
599144435.000,599144421.519,00030M00:02:18.400,00029 23:12:46,2018-361T01:00:49.860Z,744.9180,2.0,,
599144435.500,599144422.019,00030M00:02:18.886,00029 23:12:46,2018-361T01:00:50.360Z,744.8902,2.0,,
599144436.000,599144422.519,00030M00:02:19.373,00029 23:12:47,2018-361T01:00:50.860Z,744.8903,2.0,,
599144436.500,599144423.019,00030M00:02:19.860,00029 23:12:47,2018-361T01:00:51.360Z,744.9154,2.0,,
599144437.000,599144423.519,00030M00:02:20.346,00029 23:12:48,2018-361T01:00:51.860Z,744.9181,2.0,,
599144437.500,599144424.019,00030M00:02:20.833,00029 23:12:48,2018-361T01:00:52.360Z,744.9264,2.0,,
599144438.000,599144424.519,00030M00:02:21.320,00029 23:12:49,2018-361T01:00:52.860Z,744.9321,2.0,,
599144438.500,599144425.019,00030M00:02:21.806,00029 23:12:49,2018-361T01:00:53.360Z,744.9423,2.0,,
599144439.000,599144425.519,00030M00:02:22.293,00029 23:12:50,2018-361T01:00:53.860Z,744.9507,2.0,,
599144439.500,599144426.019,00030M00:02:22.779,00029 23:12:50,2018-361T01:00:54.360Z,744.9038,2.0,282.5818,0.2
599144440.000,599144426.519,00030M00:02:23.266,00029 23:12:51,2018-361T01:00:54.860Z,744.8999,2.0,,
599144440.500,599144427.019,00030M00:02:23.753,00029 23:12:51,2018-361T01:00:55.360Z,744.9414,2.0,,
599144441.000,599144427.519,00030M00:02:24.239,00029 23:12:52,2018-361T01:00:55.860Z,744.9395,2.0,,
599144441.500,599144428.019,00030M00:02:24.726,00029 23:12:52,2018-361T01:00:56.360Z,744.9394,2.0,,
599144442.000,599144428.519,00030M00:02:25.213,00029 23:12:53,2018-361T01:00:56.860Z,744.9329,2.0,,
599144442.500,599144429.019,00030M00:02:25.699,00029 23:12:53,2018-361T01:00:57.360Z,744.9330,2.0,,
599144443.000,599144429.519,00030M00:02:26.186,00029 23:12:54,2018-361T01:00:57.860Z,744.9537,2.0,,
599144443.500,599144430.019,00030M00:02:26.672,00029 23:12:54,2018-361T01:00:58.360Z,744.9524,2.0,,
599144444.000,599144430.519,00030M00:02:27.159,00029 23:12:55,2018-361T01:00:58.860Z,744.9534,2.0,,
599144444.500,599144431.019,00030M00:02:27.646,00029 23:12:55,2018-361T01:00:59.360Z,744.9383,2.0,282.5802,0.2
599144445.000,599144431.519,00030M00:02:28.132,00029 23:12:56,2018-361T01:00:59.860Z,744.9353,2.0,,
599144445.500,599144432.019,00030M00:02:28.619,00029 23:12:56,2018-361T01:01:00.360Z,744.9594,2.0,,
599144446.000,599144432.519,00030M00:02:29.106,00029 23:12:57,2018-361T01:01:00.860Z,744.9739,2.0,,
599144446.500,599144433.019,00030M00:02:29.592,00029 23:12:57,2018-361T01:01:01.360Z,744.9587,2.0,,
599144447.000,599144433.519,00030M00:02:30.079,00029 23:12:58,2018-361T01:01:01.860Z,744.9409,2.0,,
599144447.500,599144434.019,00030M00:02:30.565,00029 23:12:58,2018-361T01:01:02.360Z,744.9688,2.0,,
599144448.000,599144434.519,00030M00:02:31.052,00029 23:12:59,2018-361T01:01:02.860Z,744.9541,2.0,,
599144448.500,599144435.019,00030M00:02:31.539,00029 23:12:59,2018-361T01:01:03.360Z,744.9322,2.0,,
599144449.000,599144435.519,00030M00:02:32.025,00029 23:13:00,2018-361T01:01:03.860Z,744.9295,2.0,,
599144449.500,599144436.019,00030M00:02:32.512,00029 23:13:00,2018-361T01:01:04.360Z,744.9236,2.0,282.5783,0.2
599144450.000,599144436.519,00030M00:02:32.999,00029 23:13:01,2018-361T01:01:04.860Z,744.9201,2.0,,
599144450.500,599144437.019,00030M00:02:33.485,00029 23:13:01,2018-361T01:01:05.360Z,744.8889,2.0,,
599144451.000,599144437.519,00030M00:02:33.972,00029 23:13:02,2018-361T01:01:05.860Z,744.8927,2.0,,
599144451.500,599144438.019,00030M00:02:34.458,00029 23:13:02,2018-361T01:01:06.360Z,744.8985,2.0,,
599144452.000,599144438.519,00030M00:02:34.945,00029 23:13:02,2018-361T01:01:06.860Z,744.9158,2.0,,
599144452.500,599144439.019,00030M00:02:35.432,00029 23:13:03,2018-361T01:01:07.360Z,744.9236,2.0,,
599144453.000,599144439.519,00030M00:02:35.918,00029 23:13:03,2018-361T01:01:07.860Z,744.8932,2.0,,
599144453.500,599144440.019,00030M00:02:36.405,00029 23:13:04,2018-361T01:01:08.360Z,744.9147,2.0,,
599144454.000,599144440.519,00030M00:02:36.892,00029 23:13:04,2018-361T01:01:08.860Z,744.9419,2.0,,
599144454.500,599144441.019,00030M00:02:37.378,00029 23:13:05,2018-361T01:01:09.360Z,744.9450,2.0,282.5764,0.2
599144455.000,599144441.519,00030M00:02:37.865,00029 23:13:05,2018-361T01:01:09.860Z,744.9611,2.0,,
599144455.500,599144442.019,00030M00:02:38.351,00029 23:13:06,2018-361T01:01:10.360Z,744.9504,2.0,,
599144456.000,599144442.519,00030M00:02:38.838,00029 23:13:06,2018-361T01:01:10.860Z,744.9147,2.0,,
599144456.500,599144443.019,00030M00:02:39.325,00029 23:13:07,2018-361T01:01:11.360Z,744.9424,2.0,,
599144457.000,599144443.519,00030M00:02:39.811,00029 23:13:07,2018-361T01:01:11.860Z,744.9320,2.0,,
599144457.500,599144444.019,00030M00:02:40.298,00029 23:13:08,2018-361T01:01:12.360Z,744.8841,2.0,,
599144458.000,599144444.519,00030M00:02:40.785,00029 23:13:08,2018-361T01:01:12.860Z,744.9264,2.0,,
599144458.500,599144445.019,00030M00:02:41.271,00029 23:13:09,2018-361T01:01:13.360Z,744.9266,2.0,,
599144459.000,599144445.519,00030M00:02:41.758,00029 23:13:09,2018-361T01:01:13.860Z,744.9146,2.0,,
599144459.500,599144446.019,00030M00:02:42.244,00029 23:13:10,2018-361T01:01:14.360Z,744.9327,2.0,282.5744,0.2
599144460.000,599144446.519,00030M00:02:42.731,00029 23:13:10,2018-361T01:01:14.860Z,744.9019,2.0,,
599144460.500,599144447.019,00030M00:02:43.218,00029 23:13:11,2018-361T01:01:15.360Z,744.9173,2.0,,
599144461.000,599144447.519,00030M00:02:43.704,00029 23:13:11,2018-361T01:01:15.860Z,744.9346,2.0,,
599144461.500,599144448.019,00030M00:02:44.191,00029 23:13:12,2018-361T01:01:16.360Z,744.9170,2.0,,
599144462.000,599144448.519,00030M00:02:44.677,00029 23:13:12,2018-361T01:01:16.860Z,744.9340,2.0,,
599144462.500,599144449.019,00030M00:02:45.164,00029 23:13:13,2018-361T01:01:17.360Z,744.9170,2.0,,
599144463.000,599144449.519,00030M00:02:45.651,00029 23:13:13,2018-361T01:01:17.860Z,744.8950,2.0,,
599144463.500,599144450.019,00030M00:02:46.137,00029 23:13:14,2018-361T01:01:18.360Z,744.9164,2.0,,
599144464.000,599144450.519,00030M00:02:46.624,00029 23:13:14,2018-361T01:01:18.860Z,744.9213,2.0,,
599144464.500,599144451.019,00030M00:02:47.111,00029 23:13:15,2018-361T01:01:19.360Z,744.9041,2.0,282.5730,0.2
599144465.000,599144451.519,00030M00:02:47.597,00029 23:13:15,2018-361T01:01:19.860Z,744.8962,2.0,,
599144465.500,599144452.019,00030M00:02:48.084,00029 23:13:16,2018-361T01:01:20.360Z,744.9007,2.0,,
599144466.000,599144452.519,00030M00:02:48.570,00029 23:13:16,2018-361T01:01:20.860Z,744.9159,2.0,,
599144466.500,599144453.019,00030M00:02:49.057,00029 23:13:17,2018-361T01:01:21.360Z,744.9037,2.0,,
599144467.000,599144453.519,00030M00:02:49.544,00029 23:13:17,2018-361T01:01:21.860Z,744.8845,2.0,,
599144467.500,599144454.019,00030M00:02:50.030,00029 23:13:18,2018-361T01:01:22.360Z,744.9245,2.0,,
599144468.000,599144454.519,00030M00:02:50.517,00029 23:13:18,2018-361T01:01:22.860Z,744.9175,2.0,,
599144468.500,599144455.019,00030M00:02:51.004,00029 23:13:19,2018-361T01:01:23.360Z,744.9061,2.0,,
599144469.000,599144455.519,00030M00:02:51.490,00029 23:13:19,2018-361T01:01:23.860Z,744.9345,2.0,,
599144469.500,599144456.019,00030M00:02:51.977,00029 23:13:20,2018-361T01:01:24.360Z,744.9144,2.0,282.5716,0.2
599144470.000,599144456.519,00030M00:02:52.463,00029 23:13:20,2018-361T01:01:24.860Z,744.9163,2.0,,
599144470.500,599144457.019,00030M00:02:52.950,00029 23:13:20,2018-361T01:01:25.360Z,744.8972,2.0,,
599144471.000,599144457.519,00030M00:02:53.437,00029 23:13:21,2018-361T01:01:25.860Z,744.8941,2.0,,
599144471.500,599144458.019,00030M00:02:53.923,00029 23:13:21,2018-361T01:01:26.360Z,744.9388,2.0,,
599144472.000,599144458.519,00030M00:02:54.410,00029 23:13:22,2018-361T01:01:26.860Z,744.9211,2.0,,
599144472.500,599144459.019,00030M00:02:54.897,00029 23:13:22,2018-361T01:01:27.360Z,744.9254,2.0,,
599144473.000,599144459.519,00030M00:02:55.383,00029 23:13:23,2018-361T01:01:27.860Z,744.9268,2.0,,
599144473.500,599144460.019,00030M00:02:55.870,00029 23:13:23,2018-361T01:01:28.360Z,744.8804,2.0,,
599144474.000,599144460.519,00030M00:02:56.356,00029 23:13:24,2018-361T01:01:28.860Z,744.8600,2.0,,
599144474.500,599144461.019,00030M00:02:56.843,00029 23:13:24,2018-361T01:01:29.360Z,744.8570,2.0,282.5693,0.2
599144475.000,599144461.519,00030M00:02:57.330,00029 23:13:25,2018-361T01:01:29.860Z,744.8670,2.0,,
599144475.500,599144462.019,00030M00:02:57.816,00029 23:13:25,2018-361T01:01:30.360Z,744.8817,2.0,,
599144476.000,599144462.519,00030M00:02:58.303,00029 23:13:26,2018-361T01:01:30.860Z,744.8841,2.0,,
599144476.500,599144463.019,00030M00:02:58.790,00029 23:13:26,2018-361T01:01:31.360Z,744.8595,2.0,,
599144477.000,599144463.519,00030M00:02:59.276,00029 23:13:27,2018-361T01:01:31.860Z,744.8713,2.0,,
599144477.500,599144464.019,00030M00:02:59.763,00029 23:13:27,2018-361T01:01:32.360Z,744.8993,2.0,,
599144478.000,599144464.519,00030M00:03:00.249,00029 23:13:28,2018-361T01:01:32.860Z,744.8783,2.0,,
599144478.500,599144465.019,00030M00:03:00.736,00029 23:13:28,2018-361T01:01:33.360Z,744.8805,2.0,,
599144479.000,599144465.519,00030M00:03:01.223,00029 23:13:29,2018-361T01:01:33.860Z,744.8896,2.0,,
599144479.500,599144466.019,00030M00:03:01.709,00029 23:13:29,2018-361T01:01:34.360Z,744.8946,2.0,282.5672,0.2
599144480.000,599144466.519,00030M00:03:02.196,00029 23:13:30,2018-361T01:01:34.860Z,744.9088,2.0,,
599144480.500,599144467.019,00030M00:03:02.683,00029 23:13:30,2018-361T01:01:35.360Z,744.9036,2.0,,
599144481.000,599144467.519,00030M00:03:03.169,00029 23:13:31,2018-361T01:01:35.860Z,744.8918,2.0,,
599144481.500,599144468.019,00030M00:03:03.656,00029 23:13:31,2018-361T01:01:36.360Z,744.8908,2.0,,
599144482.000,599144468.519,00030M00:03:04.142,00029 23:13:32,2018-361T01:01:36.860Z,744.9093,2.0,,
599144482.500,599144469.018,00030M00:03:04.628,00029 23:13:32,2018-361T01:01:37.359Z,744.9179,2.0,,
599144483.000,599144469.518,00030M00:03:05.115,00029 23:13:33,2018-361T01:01:37.859Z,744.9011,2.0,,
599144483.500,599144470.018,00030M00:03:05.601,00029 23:13:33,2018-361T01:01:38.359Z,744.8834,2.0,,
599144484.000,599144470.518,00030M00:03:06.088,00029 23:13:34,2018-361T01:01:38.859Z,744.8528,2.0,,
599144484.500,599144471.018,00030M00:03:06.575,00029 23:13:34,2018-361T01:01:39.359Z,744.8680,2.0,282.5657,0.2
599144485.000,599144471.518,00030M00:03:07.061,00029 23:13:35,2018-361T01:01:39.859Z,744.9088,2.0,,
599144485.500,599144472.018,00030M00:03:07.548,00029 23:13:35,2018-361T01:01:40.359Z,744.8651,2.0,,
599144486.000,599144472.518,00030M00:03:08.034,00029 23:13:36,2018-361T01:01:40.859Z,744.8747,2.0,,
599144486.500,599144473.018,00030M00:03:08.521,00029 23:13:36,2018-361T01:01:41.359Z,744.8991,2.0,,
599144487.000,599144473.518,00030M00:03:09.008,00029 23:13:37,2018-361T01:01:41.859Z,744.8680,2.0,,
599144487.500,599144474.018,00030M00:03:09.494,00029 23:13:37,2018-361T01:01:42.359Z,744.8741,2.0,,
599144488.000,599144474.518,00030M00:03:09.981,00029 23:13:38,2018-361T01:01:42.859Z,744.8475,2.0,,
599144488.500,599144475.018,00030M00:03:10.468,00029 23:13:38,2018-361T01:01:43.359Z,744.8440,2.0,,
599144489.000,599144475.518,00030M00:03:10.954,00029 23:13:38,2018-361T01:01:43.859Z,744.8816,2.0,,
599144489.500,599144476.018,00030M00:03:11.441,00029 23:13:39,2018-361T01:01:44.359Z,744.8926,2.0,282.5636,0.2
599144490.000,599144476.518,00030M00:03:11.927,00029 23:13:39,2018-361T01:01:44.859Z,744.8741,2.0,,
599144490.500,599144477.018,00030M00:03:12.414,00029 23:13:40,2018-361T01:01:45.359Z,744.8587,2.0,,
599144491.000,599144477.518,00030M00:03:12.901,00029 23:13:40,2018-361T01:01:45.859Z,744.8708,2.0,,
599144491.500,599144478.018,00030M00:03:13.387,00029 23:13:41,2018-361T01:01:46.359Z,744.8730,2.0,,
599144492.000,599144478.518,00030M00:03:13.874,00029 23:13:41,2018-361T01:01:46.859Z,744.8735,2.0,,
599144492.500,599144479.018,00030M00:03:14.361,00029 23:13:42,2018-361T01:01:47.359Z,744.8830,2.0,,
599144493.000,599144479.518,00030M00:03:14.847,00029 23:13:42,2018-361T01:01:47.859Z,744.8631,2.0,,
599144493.500,599144480.018,00030M00:03:15.334,00029 23:13:43,2018-361T01:01:48.359Z,744.8441,2.0,,
599144494.000,599144480.518,00030M00:03:15.820,00029 23:13:43,2018-361T01:01:48.859Z,744.9115,2.0,,
599144494.500,599144481.018,00030M00:03:16.307,00029 23:13:44,2018-361T01:01:49.359Z,744.8946,2.0,282.5619,0.2
599144495.000,599144481.518,00030M00:03:16.794,00029 23:13:44,2018-361T01:01:49.859Z,744.8411,2.0,,
599144495.500,599144482.018,00030M00:03:17.280,00029 23:13:45,2018-361T01:01:50.359Z,744.8830,2.0,,
599144496.000,599144482.518,00030M00:03:17.767,00029 23:13:45,2018-361T01:01:50.859Z,744.8427,2.0,,
599144496.500,599144483.018,00030M00:03:18.254,00029 23:13:46,2018-361T01:01:51.359Z,744.8294,2.0,,
599144497.000,599144483.518,00030M00:03:18.740,00029 23:13:46,2018-361T01:01:51.859Z,744.8275,2.0,,
599144497.500,599144484.018,00030M00:03:19.227,00029 23:13:47,2018-361T01:01:52.359Z,744.7928,2.0,,
599144498.000,599144484.518,00030M00:03:19.713,00029 23:13:47,2018-361T01:01:52.859Z,744.8068,2.0,,
599144498.500,599144485.018,00030M00:03:20.200,00029 23:13:48,2018-361T01:01:53.359Z,744.8028,2.0,,
599144499.000,599144485.518,00030M00:03:20.687,00029 23:13:48,2018-361T01:01:53.859Z,744.8462,2.0,,
599144499.500,599144486.018,00030M00:03:21.173,00029 23:13:49,2018-361T01:01:54.359Z,744.8411,2.0,282.5600,0.2
599144500.000,599144486.518,00030M00:03:21.660,00029 23:13:49,2018-361T01:01:54.859Z,744.8181,2.0,,
599144500.500,599144487.018,00030M00:03:22.146,00029 23:13:50,2018-361T01:01:55.359Z,744.8729,2.0,,
599144501.000,599144487.518,00030M00:03:22.633,00029 23:13:50,2018-361T01:01:55.859Z,744.8738,2.0,,
599144501.500,599144488.018,00030M00:03:23.120,00029 23:13:51,2018-361T01:01:56.359Z,744.8691,2.0,,
599144502.000,599144488.518,00030M00:03:23.606,00029 23:13:51,2018-361T01:01:56.859Z,744.8831,2.0,,
599144502.500,599144489.018,00030M00:03:24.093,00029 23:13:52,2018-361T01:01:57.359Z,744.8691,2.0,,
599144503.000,599144489.518,00030M00:03:24.580,00029 23:13:52,2018-361T01:01:57.859Z,744.8711,2.0,,
599144503.500,599144490.018,00030M00:03:25.066,00029 23:13:53,2018-361T01:01:58.359Z,744.8820,2.0,,
599144504.000,599144490.518,00030M00:03:25.553,00029 23:13:53,2018-361T01:01:58.859Z,744.8682,2.0,,
599144504.500,599144491.018,00030M00:03:26.039,00029 23:13:54,2018-361T01:01:59.360Z,744.8802,2.0,282.5580,0.2
599144505.000,599144491.518,00030M00:03:26.526,00029 23:13:54,2018-361T01:01:59.860Z,744.8731,2.0,,
599144505.500,599144492.018,00030M00:03:27.013,00029 23:13:55,2018-361T01:02:00.360Z,744.8552,2.0,,
599144506.000,599144492.518,00030M00:03:27.499,00029 23:13:55,2018-361T01:02:00.860Z,744.8773,2.0,,
599144506.500,599144493.018,00030M00:03:27.986,00029 23:13:56,2018-361T01:02:01.360Z,744.8600,2.0,,
599144507.000,599144493.518,00030M00:03:28.473,00029 23:13:56,2018-361T01:02:01.860Z,744.8571,2.0,,
599144507.500,599144494.018,00030M00:03:28.959,00029 23:13:56,2018-361T01:02:02.360Z,744.8516,2.0,,
599144508.000,599144494.518,00030M00:03:29.446,00029 23:13:57,2018-361T01:02:02.860Z,744.8435,2.0,,
599144508.500,599144495.018,00030M00:03:29.932,00029 23:13:57,2018-361T01:02:03.360Z,744.8616,2.0,,
599144509.000,599144495.518,00030M00:03:30.419,00029 23:13:58,2018-361T01:02:03.860Z,744.8532,2.0,,
599144509.500,599144496.018,00030M00:03:30.906,00029 23:13:58,2018-361T01:02:04.360Z,744.8702,2.0,282.5565,0.2
599144510.000,599144496.518,00030M00:03:31.392,00029 23:13:59,2018-361T01:02:04.860Z,744.8755,2.0,,
599144510.500,599144497.018,00030M00:03:31.879,00029 23:13:59,2018-361T01:02:05.360Z,744.8722,2.0,,
599144511.000,599144497.518,00030M00:03:32.366,00029 23:14:00,2018-361T01:02:05.860Z,744.8995,2.0,,
599144511.500,599144498.018,00030M00:03:32.852,00029 23:14:00,2018-361T01:02:06.360Z,744.8961,2.0,,
599144512.000,599144498.518,00030M00:03:33.339,00029 23:14:01,2018-361T01:02:06.860Z,744.8707,2.0,,
599144512.500,599144499.018,00030M00:03:33.825,00029 23:14:01,2018-361T01:02:07.360Z,744.8624,2.0,,
599144513.000,599144499.518,00030M00:03:34.312,00029 23:14:02,2018-361T01:02:07.860Z,744.8795,2.0,,
599144513.500,599144500.018,00030M00:03:34.799,00029 23:14:02,2018-361T01:02:08.360Z,744.8906,2.0,,
599144514.000,599144500.518,00030M00:03:35.285,00029 23:14:03,2018-361T01:02:08.860Z,744.8581,2.0,,
599144514.500,599144501.018,00030M00:03:35.772,00029 23:14:03,2018-361T01:02:09.360Z,744.8524,2.0,282.5544,0.2
599144515.000,599144501.518,00030M00:03:36.259,00029 23:14:04,2018-361T01:02:09.860Z,744.8661,2.0,,
